Date,Goal,Funds
2026-03-01 01:01:02-0500,7000,54
2026-03-01 02:01:01-0500,7000,56
2026-03-01 03:01:02-0500,7000,56
2026-03-01 04:01:01-0500,7000,56
2026-03-01 05:01:02-0500,7000,66
2026-03-01 06:01:02-0500,7000,152
2026-03-01 07:01:02-0500,7000,179
2026-03-01 08:01:01-0500,7000,179
2026-03-01 09:01:02-0500,7000,184
2026-03-01 10:01:02-0500,7000,184
2026-03-01 11:01:01-0500,7000,184
2026-03-01 12:01:02-0500,7000,184
2026-03-01 13:01:01-0500,7000,184
2026-03-01 14:01:02-0500,7000,184
2026-03-01 15:01:01-0500,7000,184
2026-03-01 16:01:02-0500,7000,184
2026-03-01 17:01:01-0500,7000,184
2026-03-01 18:01:02-0500,7000,184
2026-03-01 19:01:02-0500,7000,184
2026-03-01 20:01:01-0500,7000,184
2026-03-01 21:01:01-0500,7000,189
2026-03-01 22:01:02-0500,7000,189
2026-03-01 23:01:01-0500,7000,189
2026-03-02 00:01:02-0500,7000,189
2026-03-02 01:01:01-0500,7000,189
2026-03-02 02:01:02-0500,7000,189
2026-03-02 03:01:02-0500,7000,189
2026-03-02 04:01:02-0500,7000,189
2026-03-02 05:01:01-0500,7000,284
2026-03-02 06:01:02-0500,7000,298
2026-03-02 07:01:02-0500,7000,298
2026-03-02 08:01:02-0500,7000,298
2026-03-02 09:01:02-0500,7000,298
2026-03-02 10:01:02-0500,7000,298
2026-03-02 11:01:01-0500,7000,298
2026-03-02 12:01:02-0500,7000,298
2026-03-02 13:01:02-0500,7000,298
2026-03-02 14:01:02-0500,7000,298
2026-03-02 15:01:02-0500,7000,298
2026-03-02 16:01:02-0500,7000,298
2026-03-02 17:01:01-0500,7000,303
2026-03-02 18:01:02-0500,7000,303
2026-03-02 19:01:01-0500,7000,303
2026-03-02 20:01:02-0500,7000,303
2026-03-02 21:01:02-0500,7000,303
2026-03-02 22:01:02-0500,7000,303
2026-03-02 23:01:02-0500,7000,303
2026-03-03 00:01:02-0500,7000,303
2026-03-03 01:01:02-0500,7000,303
2026-03-03 02:01:02-0500,7000,303
2026-03-03 03:01:02-0500,7000,303
2026-03-03 04:01:01-0500,7000,308
2026-03-03 05:01:02-0500,7000,407
2026-03-03 06:01:02-0500,7000,407
2026-03-03 07:01:01-0500,7000,407
2026-03-03 08:01:02-0500,7000,407
2026-03-03 09:01:02-0500,7000,407
2026-03-03 10:01:02-0500,7000,407
2026-03-03 11:01:02-0500,7000,407
2026-03-03 12:01:01-0500,7000,407
2026-03-03 13:01:02-0500,7000,412
2026-03-03 14:01:02-0500,7000,417
2026-03-03 15:01:01-0500,7000,417
2026-03-03 16:01:02-0500,7000,417
2026-03-03 17:01:02-0500,7000,417
2026-03-03 18:01:01-0500,7000,417
2026-03-03 19:01:02-0500,7000,417
2026-03-03 20:01:01-0500,7000,417
2026-03-03 21:01:02-0500,7000,417
2026-03-03 22:01:01-0500,7000,427
2026-03-03 23:01:02-0500,7000,427
2026-03-04 00:01:02-0500,7000,427
2026-03-04 01:01:01-0500,7000,427
2026-03-04 02:01:02-0500,7000,427
2026-03-04 03:01:01-0500,7000,432
2026-03-04 04:01:02-0500,7000,443
2026-03-04 05:01:02-0500,7000,483
2026-03-04 06:01:01-0500,7000,483
2026-03-04 07:01:02-0500,7000,483
2026-03-04 08:01:01-0500,7000,483
2026-03-04 09:01:02-0500,7000,483
2026-03-04 10:01:02-0500,7000,483
2026-03-04 11:01:01-0500,7000,488
2026-03-04 12:01:02-0500,7000,488
2026-03-04 13:01:01-0500,7000,488
2026-03-04 14:01:02-0500,7000,488
2026-03-04 15:01:02-0500,7000,493
2026-03-04 16:01:02-0500,7000,493
2026-03-04 17:01:01-0500,7000,493
2026-03-04 18:01:02-0500,7000,493
2026-03-04 19:01:02-0500,7000,498
2026-03-04 20:01:02-0500,7000,498
2026-03-04 21:01:01-0500,7000,573
2026-03-04 22:01:02-0500,7000,573
2026-03-04 23:01:01-0500,7000,578
2026-03-05 00:01:02-0500,7000,578
2026-03-05 01:01:02-0500,7000,578
2026-03-05 02:01:01-0500,7000,578
2026-03-05 03:01:02-0500,7000,578
2026-03-05 04:01:01-0500,7000,585
2026-03-05 05:01:02-0500,7000,701
2026-03-05 06:01:02-0500,7000,701
2026-03-05 07:01:01-0500,7000,701
2026-03-05 08:01:01-0500,7000,771
2026-03-05 09:01:02-0500,7000,771
2026-03-05 10:01:02-0500,7000,771
2026-03-05 11:01:02-0500,7000,771
2026-03-05 12:01:02-0500,7000,776
2026-03-05 13:01:01-0500,7000,776
2026-03-05 14:01:01-0500,7000,776
2026-03-05 15:01:02-0500,7000,776
2026-03-05 16:01:01-0500,7000,776
2026-03-05 17:01:02-0500,7000,776
2026-03-05 18:01:02-0500,7000,776
2026-03-05 19:01:01-0500,7000,776
2026-03-05 20:01:01-0500,7000,786
2026-03-05 21:01:02-0500,7000,786
2026-03-05 22:01:01-0500,7000,786
2026-03-05 23:01:02-0500,7000,786
2026-03-06 00:01:01-0500,7000,786
2026-03-06 01:01:02-0500,7000,786
2026-03-06 02:01:02-0500,7000,786
2026-03-06 03:01:01-0500,7000,786
2026-03-06 04:01:02-0500,7000,786
2026-03-06 05:01:02-0500,7000,846
2026-03-06 06:01:02-0500,7000,846
2026-03-06 07:01:02-0500,7000,846
2026-03-06 08:01:02-0500,7000,846
2026-03-06 09:01:01-0500,7000,851
2026-03-06 10:01:02-0500,7000,851
2026-03-06 11:01:01-0500,7000,851
2026-03-06 12:01:01-0500,7000,856
2026-03-06 13:01:02-0500,7000,856
2026-03-06 14:01:02-0500,7000,856
2026-03-06 15:01:01-0500,7000,861
2026-03-06 16:01:02-0500,7000,861
2026-03-06 17:01:02-0500,7000,861
2026-03-06 18:01:01-0500,7000,861
2026-03-06 19:01:02-0500,7000,861
2026-03-06 20:01:02-0500,7000,861
2026-03-06 21:01:01-0500,7000,861
2026-03-06 22:01:02-0500,7000,861
2026-03-06 23:01:02-0500,7000,866
2026-03-07 00:01:02-0500,7000,866
2026-03-07 01:01:01-0500,7000,866
2026-03-07 02:01:02-0500,7000,866
2026-03-07 03:01:01-0500,7000,866
2026-03-07 04:01:02-0500,7000,873
2026-03-07 05:01:01-0500,7000,912
2026-03-07 06:01:02-0500,7000,912
2026-03-07 07:01:02-0500,7000,912
2026-03-07 08:01:02-0500,7000,912
2026-03-07 09:01:02-0500,7000,912
2026-03-07 10:01:01-0500,7000,912
2026-03-07 11:01:02-0500,7000,912
2026-03-07 12:01:01-0500,7000,912
2026-03-07 13:01:02-0500,7000,912
2026-03-07 14:01:01-0500,7000,912
2026-03-07 15:01:02-0500,7000,912
2026-03-07 16:01:02-0500,7000,912
2026-03-07 17:01:02-0500,7000,912
2026-03-07 18:01:02-0500,7000,912
2026-03-07 19:01:02-0500,7000,912
2026-03-07 20:01:02-0500,7000,917
2026-03-07 21:01:02-0500,7000,917
2026-03-07 22:01:01-0500,7000,917
2026-03-07 23:01:02-0500,7000,922
2026-03-08 00:01:01-0500,7000,922
2026-03-08 01:01:01-0500,7000,922
2026-03-08 02:01:02-0500,7000,922
2026-03-08 03:01:02-0500,7000,922
2026-03-08 04:01:01-0500,7000,930
2026-03-08 05:01:02-0500,7000,933
2026-03-08 06:01:02-0500,7000,933
2026-03-08 07:01:02-0500,7000,933
2026-03-08 08:01:01-0500,7000,933
2026-03-08 09:01:02-0500,7000,933
2026-03-08 10:01:02-0500,7000,933
2026-03-08 11:01:02-0500,7000,933
2026-03-08 12:01:02-0500,7000,933
2026-03-08 13:01:02-0500,7000,933
2026-03-08 14:01:02-0500,7000,938
2026-03-08 15:01:01-0500,7000,938
2026-03-08 16:01:02-0500,7000,938
2026-03-08 17:01:01-0500,7000,938
2026-03-08 18:01:02-0500,7000,938
2026-03-08 19:01:01-0500,7000,938
2026-03-08 20:01:02-0500,7000,938
2026-03-08 21:01:02-0500,7000,938
2026-03-08 22:01:02-0500,7000,1138
2026-03-08 23:01:01-0500,7000,1143
2026-03-09 00:01:02-0500,7000,1143
