Date,Goal,Funds
2026-09-01 00:01:01-0500,5500,654
2026-09-01 01:01:01-0500,5500,654
2026-09-01 02:01:02-0500,5500,654
2026-09-01 03:01:02-0500,5500,654
2026-09-01 04:01:01-0500,5500,654
2026-09-01 05:01:01-0500,5500,692
2026-09-01 06:01:02-0500,5500,727
2026-09-01 07:01:01-0500,5500,741
2026-09-01 08:01:01-0500,5500,748
2026-09-01 09:01:02-0500,5500,748
2026-09-01 10:01:02-0500,5500,748
2026-09-01 11:01:01-0500,5500,748
2026-09-01 12:01:02-0500,5500,748
2026-09-01 13:01:01-0500,5500,748
2026-09-01 14:01:01-0500,5500,748
2026-09-01 15:01:02-0500,5500,748
2026-09-01 16:01:02-0500,5500,748
2026-09-01 17:01:02-0500,5500,748
2026-09-01 18:01:02-0500,5500,748
2026-09-01 19:01:02-0500,5500,748
2026-09-01 21:01:01-0500,5500,748
2026-09-01 22:01:01-0500,5500,748
2026-09-01 23:01:02-0500,5500,748
2026-09-02 00:01:01-0500,5500,753
2026-09-02 01:01:02-0500,5500,758
2026-09-02 02:01:02-0500,5500,758
2026-09-02 03:01:02-0500,5500,758
2026-09-02 04:01:01-0500,5500,758
2026-09-02 05:01:01-0500,5500,840
2026-09-02 06:01:02-0500,5500,840
2026-09-02 07:01:01-0500,5500,840
2026-09-02 08:01:02-0500,5500,840
2026-09-02 09:01:02-0500,5500,840
2026-09-02 10:01:02-0500,5500,840
2026-09-02 11:01:02-0500,5500,840
2026-09-02 12:01:01-0500,5500,840
2026-09-02 13:01:02-0500,5500,840
2026-09-02 14:01:01-0500,5500,840
2026-09-02 15:01:01-0500,5500,840
2026-09-02 16:01:02-0500,5500,840
2026-09-02 17:01:01-0500,5500,845
2026-09-02 18:01:02-0500,5500,845
2026-09-02 19:01:01-0500,5500,845
2026-09-02 20:01:01-0500,5500,845
2026-09-02 21:01:02-0500,5500,845
2026-09-02 22:01:01-0500,5500,850
2026-09-02 23:01:01-0500,5500,850
2026-09-03 00:01:01-0500,5500,850
2026-09-03 01:01:02-0500,5500,850
2026-09-03 02:01:01-0500,5500,855
2026-09-03 03:01:02-0500,5500,855
2026-09-03 04:01:01-0500,5500,855
2026-09-03 05:01:02-0500,5500,926
2026-09-03 06:01:02-0500,5500,931
2026-09-03 07:01:01-0500,5500,931
2026-09-03 08:01:02-0500,5500,931
2026-09-03 09:01:01-0500,5500,931
2026-09-03 10:01:01-0500,5500,931
2026-09-03 11:01:02-0500,5500,931
2026-09-03 12:01:02-0500,5500,931
2026-09-03 13:01:02-0500,5500,931
2026-09-03 14:01:01-0500,5500,931
2026-09-03 15:01:01-0500,5500,931
2026-09-03 16:01:02-0500,5500,931
2026-09-03 17:01:02-0500,5500,931
2026-09-03 18:01:01-0500,5500,931
2026-09-03 19:01:01-0500,5500,931
2026-09-03 20:01:02-0500,5500,931
2026-09-03 21:01:01-0500,5500,931
2026-09-03 22:01:02-0500,5500,931
2026-09-03 23:01:02-0500,5500,931
2026-09-04 00:01:02-0500,5500,931
2026-09-04 01:01:02-0500,5500,931
2026-09-04 02:01:01-0500,5500,931
2026-09-04 03:01:01-0500,5500,931
2026-09-04 04:01:02-0500,5500,968
2026-09-04 05:01:01-0500,5500,1007
2026-09-04 06:01:01-0500,5500,1007
2026-09-04 07:01:01-0500,5500,1007
2026-09-04 08:01:02-0500,5500,1007
2026-09-04 09:01:02-0500,5500,1007
2026-09-04 10:01:01-0500,5500,1007
2026-09-04 11:01:02-0500,5500,1007
2026-09-04 12:01:02-0500,5500,1007
2026-09-04 13:01:02-0500,5500,1007
2026-09-04 14:01:02-0500,5500,1007
2026-09-04 15:01:02-0500,5500,1007
2026-09-04 16:01:02-0500,5500,1007
2026-09-04 17:01:02-0500,5500,1007
2026-09-04 18:01:02-0500,5500,1007
2026-09-04 19:01:02-0500,5500,1007
2026-09-04 20:01:02-0500,5500,1007
2026-09-04 21:01:02-0500,5500,1007
2026-09-04 22:01:02-0500,5500,1007
2026-09-04 23:01:02-0500,5500,1007
2026-09-05 00:01:01-0500,5500,1007
2026-09-05 01:01:02-0500,5500,1007
2026-09-05 02:01:01-0500,5500,1012
2026-09-05 03:01:01-0500,5500,1012
2026-09-05 04:01:02-0500,5500,1023
2026-09-05 05:01:01-0500,5500,1179
2026-09-05 06:01:02-0500,5500,1179
2026-09-05 07:01:02-0500,5500,1179
2026-09-05 08:01:01-0500,5500,1179
2026-09-05 09:01:01-0500,5500,1179
2026-09-05 10:01:02-0500,5500,1179
2026-09-05 11:01:02-0500,5500,1179
2026-09-05 12:01:01-0500,5500,1179
2026-09-05 13:01:01-0500,5500,1179
2026-09-05 14:01:01-0500,5500,1179
2026-09-05 15:01:02-0500,5500,1179
2026-09-05 16:01:02-0500,5500,1179
2026-09-05 17:01:02-0500,5500,1179
2026-09-05 18:01:01-0500,5500,1179
2026-09-05 19:01:01-0500,5500,1179
2026-09-05 20:01:02-0500,5500,1184
2026-09-05 21:01:02-0500,5500,1184
2026-09-05 22:01:02-0500,5500,1184
2026-09-05 23:01:02-0500,5500,1184
2026-09-06 00:01:02-0500,5500,1184
2026-09-06 01:01:02-0500,5500,1184
2026-09-06 02:01:02-0500,5500,1184
2026-09-06 03:01:02-0500,5500,1184
2026-09-06 04:01:02-0500,5500,1190
