Date,Goal,Funds
2026-02-01 01:01:02-0500,7000,5
2026-02-01 02:01:02-0500,7000,5
2026-02-01 03:01:01-0500,7000,10
2026-02-01 04:01:02-0500,7000,10
2026-02-01 05:01:02-0500,7000,20
2026-02-01 06:01:01-0500,7000,90
2026-02-01 07:01:02-0500,7000,117
2026-02-01 08:01:02-0500,7000,117
2026-02-01 09:01:02-0500,7000,117
2026-02-01 10:01:01-0500,7000,127
2026-02-01 15:36:10-0500,7000,127
2026-02-01 16:01:02-0500,7000,127
2026-02-01 17:01:02-0500,7000,127
2026-02-01 18:01:02-0500,7000,127
2026-02-01 19:01:01-0500,7000,132
2026-02-01 20:01:02-0500,7000,132
2026-02-01 21:01:02-0500,7000,132
2026-02-01 22:01:01-0500,7000,132
2026-02-01 23:01:02-0500,7000,132
2026-02-02 00:01:01-0500,7000,132
2026-02-02 01:01:02-0500,7000,132
2026-02-02 02:01:01-0500,7000,132
2026-02-02 03:01:02-0500,7000,132
2026-02-02 04:01:02-0500,7000,132
2026-02-02 05:01:01-0500,7000,217
2026-02-02 06:01:02-0500,7000,237
2026-02-02 07:01:02-0500,7000,237
2026-02-02 08:01:01-0500,7000,237
2026-02-02 09:01:02-0500,7000,237
2026-02-02 10:01:02-0500,7000,237
2026-02-02 11:01:01-0500,7000,237
2026-02-02 12:01:02-0500,7000,237
2026-02-02 13:01:01-0500,7000,237
2026-02-02 14:01:02-0500,7000,242
2026-02-02 15:01:01-0500,7000,242
2026-02-02 16:01:01-0500,7000,242
2026-02-02 17:01:02-0500,7000,242
2026-02-02 18:01:01-0500,7000,242
2026-02-02 19:01:02-0500,7000,242
2026-02-02 20:01:02-0500,7000,242
2026-02-02 21:01:02-0500,7000,312
2026-02-02 22:01:02-0500,7000,312
2026-02-02 23:01:01-0500,7000,312
2026-02-03 00:01:02-0500,7000,322
2026-02-03 01:01:02-0500,7000,322
2026-02-03 02:01:01-0500,7000,322
2026-02-03 03:01:02-0500,7000,322
2026-02-03 04:01:02-0500,7000,327
2026-02-03 05:01:01-0500,7000,394
2026-02-03 06:01:02-0500,7000,394
2026-02-03 07:01:02-0500,7000,394
2026-02-03 08:01:01-0500,7000,394
2026-02-03 09:01:02-0500,7000,394
2026-02-03 10:01:02-0500,7000,399
2026-02-03 11:01:02-0500,7000,404
2026-02-03 12:01:02-0500,7000,409
2026-02-03 13:01:02-0500,7000,414
2026-02-03 14:01:02-0500,7000,414
2026-02-03 15:01:02-0500,7000,414
2026-02-03 16:01:02-0500,7000,414
2026-02-03 17:01:01-0500,7000,414
2026-02-03 18:01:02-0500,7000,414
2026-02-03 19:01:02-0500,7000,484
2026-02-03 20:01:01-0500,7000,484
2026-02-03 21:01:01-0500,7000,484
2026-02-03 22:01:02-0500,7000,484
2026-02-03 23:01:01-0500,7000,484
2026-02-04 00:01:02-0500,7000,484
2026-02-04 01:01:02-0500,7000,489
2026-02-04 02:01:01-0500,7000,489
2026-02-04 03:01:02-0500,7000,489
2026-02-04 04:01:01-0500,7000,500
2026-02-04 05:01:02-0500,7000,599
2026-02-04 06:01:02-0500,7000,599
2026-02-04 07:01:01-0500,7000,599
2026-02-04 08:01:02-0500,7000,599
2026-02-04 09:01:02-0500,7000,599
2026-02-04 10:01:02-0500,7000,599
2026-02-04 11:01:02-0500,7000,599
2026-02-04 12:01:02-0500,7000,599
2026-02-04 13:01:01-0500,7000,599
2026-02-04 14:01:02-0500,7000,599
2026-02-04 15:01:02-0500,7000,599
2026-02-04 16:01:02-0500,7000,599
2026-02-04 17:01:01-0500,7000,609
2026-02-04 18:01:02-0500,7000,614
2026-02-04 19:01:02-0500,7000,614
2026-02-04 20:01:01-0500,7000,614
2026-02-04 21:01:02-0500,7000,614
2026-02-04 22:01:02-0500,7000,614
2026-02-04 23:01:01-0500,7000,614
2026-02-05 00:01:02-0500,7000,614
2026-02-05 01:01:01-0500,7000,614
2026-02-05 02:01:02-0500,7000,614
2026-02-05 03:01:02-0500,7000,614
2026-02-05 04:01:01-0500,7000,625
2026-02-05 05:01:02-0500,7000,723
2026-02-05 06:01:02-0500,7000,723
2026-02-05 07:01:02-0500,7000,723
2026-02-05 08:01:01-0500,7000,723
2026-02-05 09:01:02-0500,7000,723
2026-02-05 10:01:02-0500,7000,723
2026-02-05 11:01:02-0500,7000,723
2026-02-05 12:01:02-0500,7000,723
2026-02-05 13:01:02-0500,7000,723
2026-02-05 14:01:01-0500,7000,723
2026-02-05 15:01:02-0500,7000,723
2026-02-05 16:01:02-0500,7000,723
2026-02-05 17:01:02-0500,7000,728
2026-02-05 18:01:01-0500,7000,728
2026-02-05 19:01:02-0500,7000,733
2026-02-05 20:01:02-0500,7000,733
2026-02-05 21:01:01-0500,7000,733
2026-02-05 22:01:02-0500,7000,733
2026-02-05 23:01:02-0500,7000,733
2026-02-06 00:01:02-0500,7000,733
2026-02-06 01:01:02-0500,7000,733
2026-02-06 02:01:01-0500,7000,733
2026-02-06 03:01:02-0500,7000,733
2026-02-06 04:01:01-0500,7000,733
2026-02-06 05:01:02-0500,7000,832
2026-02-06 06:01:02-0500,7000,832
2026-02-06 07:01:02-0500,7000,832
2026-02-06 08:01:01-0500,7000,832
2026-02-06 09:01:02-0500,7000,832
2026-02-06 10:01:02-0500,7000,832
2026-02-06 11:01:02-0500,7000,832
2026-02-06 12:01:01-0500,7000,832
2026-02-06 13:01:02-0500,7000,832
2026-02-06 14:01:02-0500,7000,832
2026-02-06 15:01:02-0500,7000,832
2026-02-06 16:01:01-0500,7000,837
2026-02-06 17:01:02-0500,7000,842
2026-02-06 18:01:01-0500,7000,842
2026-02-06 19:01:02-0500,7000,842
2026-02-06 20:01:02-0500,7000,847
2026-02-06 21:01:01-0500,7000,847
2026-02-06 22:01:02-0500,7000,847
2026-02-06 23:01:02-0500,7000,847
2026-02-07 00:01:01-0500,7000,847
2026-02-07 01:01:02-0500,7000,847
2026-02-07 02:01:01-0500,7000,847
2026-02-07 03:01:02-0500,7000,847
2026-02-07 04:01:02-0500,7000,847
2026-02-07 05:01:02-0500,7000,861
2026-02-07 06:01:02-0500,7000,867
2026-02-07 07:01:01-0500,7000,867
2026-02-07 08:01:02-0500,7000,867
2026-02-07 09:01:01-0500,7000,872
2026-02-07 10:01:02-0500,7000,872
2026-02-07 11:01:01-0500,7000,872
2026-02-07 12:01:02-0500,7000,872
2026-02-07 13:01:01-0500,7000,872
2026-02-07 14:01:02-0500,7000,872
2026-02-07 15:01:01-0500,7000,877
2026-02-07 16:01:02-0500,7000,877
2026-02-07 17:01:02-0500,7000,877
2026-02-07 18:01:01-0500,7000,877
2026-02-07 19:01:02-0500,7000,877
2026-02-07 20:01:01-0500,7000,877
2026-02-07 21:01:02-0500,7000,877
2026-02-07 22:01:01-0500,7000,877
2026-02-07 23:01:02-0500,7000,882
2026-02-08 00:01:02-0500,7000,882
2026-02-08 01:01:02-0500,7000,882
2026-02-08 02:01:02-0500,7000,882
2026-02-08 03:01:02-0500,7000,887
2026-02-08 04:01:05-0500,7000,895
2026-02-08 05:01:02-0500,7000,900
2026-02-08 06:01:01-0500,7000,900
2026-02-08 07:01:04-0500,7000,900
2026-02-08 08:01:02-0500,7000,905
2026-02-08 09:01:02-0500,7000,905
2026-02-08 10:01:02-0500,7000,905
2026-02-08 11:01:01-0500,7000,905
2026-02-08 12:01:02-0500,7000,910
2026-02-08 13:01:02-0500,7000,915
2026-02-08 14:01:01-0500,7000,915
2026-02-08 15:01:02-0500,7000,915
2026-02-08 16:01:02-0500,7000,915
2026-02-08 17:01:02-0500,7000,915
2026-02-08 18:01:01-0500,7000,915
2026-02-08 19:01:02-0500,7000,920
2026-02-08 20:01:01-0500,7000,920
2026-02-08 21:01:02-0500,7000,925
2026-02-08 22:01:02-0500,7000,930
2026-02-08 23:01:01-0500,7000,930
2026-02-09 00:01:02-0500,7000,935
2026-02-09 01:01:01-0500,7000,935
2026-02-09 02:01:02-0500,7000,935
2026-02-09 03:01:02-0500,7000,940
2026-02-09 04:01:01-0500,7000,956
2026-02-09 05:01:01-0500,7000,992
2026-02-09 06:01:01-0500,7000,992
2026-02-09 07:01:02-0500,7000,992
2026-02-09 08:01:02-0500,7000,992
2026-02-09 09:01:02-0500,7000,992
2026-02-09 10:01:01-0500,7000,1062
2026-02-09 11:01:02-0500,7000,1062
2026-02-09 12:01:01-0500,7000,1067
2026-02-09 13:01:02-0500,7000,1067
2026-02-09 14:01:02-0500,7000,1067
2026-02-09 15:01:01-0500,7000,1072
2026-02-09 16:01:01-0500,7000,1072
2026-02-09 17:01:02-0500,7000,1072
2026-02-09 18:01:02-0500,7000,1072
2026-02-09 19:01:02-0500,7000,1072
2026-02-09 20:01:02-0500,7000,1072
2026-02-09 21:01:01-0500,7000,1072
2026-02-09 22:01:01-0500,7000,1072
2026-02-09 23:01:02-0500,7000,1072
2026-02-10 00:01:02-0500,7000,1072
2026-02-10 01:01:02-0500,7000,1072
2026-02-10 02:01:01-0500,7000,1072
2026-02-10 03:01:02-0500,7000,1072
2026-02-10 04:01:02-0500,7000,1074
2026-02-10 05:01:01-0500,7000,1151
2026-02-10 06:01:01-0500,7000,1151
2026-02-10 07:01:02-0500,7000,1151
2026-02-10 08:01:02-0500,7000,1151
2026-02-10 09:01:02-0500,7000,1151
2026-02-10 10:01:03-0500,7000,1151
2026-02-10 11:01:02-0500,7000,1161
2026-02-10 12:01:02-0500,7000,1161
2026-02-10 13:01:01-0500,7000,1161
2026-02-10 14:01:02-0500,7000,1171
2026-02-10 15:01:04-0500,7000,1171
2026-02-10 16:01:02-0500,7000,1171
2026-02-10 17:01:02-0500,7000,1171
2026-02-10 18:01:02-0500,7000,1171
2026-02-10 19:01:01-0500,7000,1171
2026-02-10 20:01:02-0500,7000,1176
2026-02-10 21:01:02-0500,7000,1176
2026-02-10 22:01:01-0500,7000,1176
2026-02-10 23:01:02-0500,7000,1176
2026-02-11 00:01:01-0500,7000,1176
2026-02-11 01:01:02-0500,7000,1181
2026-02-11 02:01:02-0500,7000,1181
2026-02-11 03:01:04-0500,7000,1181
2026-02-11 04:01:02-0500,7000,1191
2026-02-11 05:01:02-0500,7000,1226
2026-02-11 06:01:02-0500,7000,1226
2026-02-11 07:01:02-0500,7000,1231
2026-02-11 08:01:01-0500,7000,1231
2026-02-11 09:01:01-0500,7000,1231
2026-02-11 10:01:01-0500,7000,1231
2026-02-11 11:01:01-0500,7000,1236
2026-02-11 12:01:02-0500,7000,1236
2026-02-11 13:01:01-0500,7000,1236
2026-02-11 14:01:02-0500,7000,1236
2026-02-11 15:01:02-0500,7000,1236
2026-02-11 16:01:02-0500,7000,1236
2026-02-11 17:01:02-0500,7000,1236
2026-02-11 18:01:02-0500,7000,1236
2026-02-11 19:01:02-0500,7000,1236
2026-02-11 20:01:02-0500,7000,1236
2026-02-11 21:01:02-0500,7000,1236
2026-02-11 22:01:02-0500,7000,1236
2026-02-11 23:01:01-0500,7000,1241
2026-02-12 00:01:02-0500,7000,1241
2026-02-12 01:01:02-0500,7000,1241
2026-02-12 02:01:02-0500,7000,1241
2026-02-12 03:01:02-0500,7000,1241
2026-02-12 04:01:02-0500,7000,1260
2026-02-12 05:01:02-0500,7000,1304
2026-02-12 06:01:02-0500,7000,1304
2026-02-12 07:01:01-0500,7000,1304
2026-02-12 08:01:02-0500,7000,1304
2026-02-12 09:01:02-0500,7000,1304
2026-02-12 10:01:02-0500,7000,1304
2026-02-12 11:01:02-0500,7000,1304
2026-02-12 12:01:02-0500,7000,1304
2026-02-12 13:01:02-0500,7000,1304
2026-02-12 14:01:02-0500,7000,1304
2026-02-12 15:01:02-0500,7000,1304
2026-02-12 16:01:01-0500,7000,1304
2026-02-12 17:01:01-0500,7000,1304
2026-02-12 18:01:02-0500,7000,1304
2026-02-12 19:01:02-0500,7000,1304
2026-02-12 20:01:02-0500,7000,1304
2026-02-12 21:01:02-0500,7000,1304
2026-02-12 22:01:01-0500,7000,1304
2026-02-12 23:01:02-0500,7000,1304
2026-02-13 00:01:01-0500,7000,1304
2026-02-13 01:01:02-0500,7000,1309
2026-02-13 02:01:02-0500,7000,1309
2026-02-13 03:01:01-0500,7000,1309
2026-02-13 04:01:02-0500,7000,1514
2026-02-13 05:01:02-0500,7000,1543
2026-02-13 06:01:02-0500,7000,1543
2026-02-13 07:01:01-0500,7000,1548
2026-02-13 08:01:02-0500,7000,1548
2026-02-13 09:01:02-0500,7000,1548
2026-02-13 10:01:02-0500,7000,1548
2026-02-13 11:01:01-0500,7000,1548
2026-02-13 12:01:01-0500,7000,1548
2026-02-13 13:01:02-0500,7000,1548
2026-02-13 14:01:02-0500,7000,1548
2026-02-13 15:01:02-0500,7000,1548
2026-02-13 16:01:01-0500,7000,1548
2026-02-13 17:01:01-0500,7000,1558
2026-02-13 18:01:02-0500,7000,1558
2026-02-13 19:01:02-0500,7000,1558
2026-02-13 20:01:01-0500,7000,1671
2026-02-13 21:01:02-0500,7000,1671
2026-02-13 22:01:02-0500,7000,1676
2026-02-13 23:01:01-0500,7000,1676
2026-02-14 00:01:02-0500,7000,1676
2026-02-14 01:01:01-0500,7000,1676
2026-02-14 02:01:02-0500,7000,1676
2026-02-14 03:01:02-0500,7000,1676
2026-02-14 04:01:01-0500,7000,1716
2026-02-14 05:01:02-0500,7000,1746
2026-02-14 06:01:02-0500,7000,1746
2026-02-14 07:01:01-0500,7000,1756
2026-02-14 08:01:02-0500,7000,1761
2026-02-14 09:01:01-0500,7000,1761
2026-02-14 10:01:02-0500,7000,1761
2026-02-14 11:01:02-0500,7000,1761
2026-02-14 12:01:02-0500,7000,1761
2026-02-14 13:01:07-0500,7000,1761
2026-02-14 14:01:02-0500,7000,1761
2026-02-14 15:01:02-0500,7000,1761
2026-02-14 16:01:02-0500,7000,1761
2026-02-14 17:01:01-0500,7000,1761
2026-02-14 18:01:02-0500,7000,1761
2026-02-14 19:01:01-0500,7000,1761
2026-02-14 20:01:02-0500,7000,1761
2026-02-14 21:01:01-0500,7000,1761
2026-02-14 22:01:02-0500,7000,1761
2026-02-14 23:01:01-0500,7000,1761
2026-02-15 00:01:02-0500,7000,1761
2026-02-15 01:01:01-0500,7000,1761
2026-02-15 02:01:02-0500,7000,1766
2026-02-15 03:01:01-0500,7000,1766
2026-02-15 04:01:01-0500,7000,1771
2026-02-15 05:01:02-0500,7000,1826
2026-02-15 06:01:02-0500,7000,1861
2026-02-15 07:01:01-0500,7000,1886
2026-02-15 08:01:02-0500,7000,1886
2026-02-15 09:01:02-0500,7000,1911
2026-02-15 10:01:01-0500,7000,1911
2026-02-15 11:01:02-0500,7000,1981
2026-02-15 12:01:01-0500,7000,1986
2026-02-15 13:01:01-0500,7000,1986
2026-02-15 14:01:02-0500,7000,1991
2026-02-15 15:01:02-0500,7000,1991
2026-02-15 16:01:02-0500,7000,1991
2026-02-15 17:01:02-0500,7000,1991
2026-02-15 18:01:02-0500,7000,1991
2026-02-15 19:01:02-0500,7000,1991
2026-02-15 20:01:02-0500,7000,1991
2026-02-15 21:01:01-0500,7000,1991
2026-02-15 22:01:02-0500,7000,1991
2026-02-15 23:01:01-0500,7000,1991
2026-02-16 00:01:02-0500,7000,2001
2026-02-16 01:01:01-0500,7000,2001
2026-02-16 02:01:02-0500,7000,2026
2026-02-16 03:01:01-0500,7000,2026
2026-02-16 04:01:02-0500,7000,2026
2026-02-16 05:01:02-0500,7000,2108
2026-02-16 06:01:01-0500,7000,2108
2026-02-16 07:01:02-0500,7000,2113
2026-02-16 08:01:02-0500,7000,2113
2026-02-16 09:01:01-0500,7000,2113
2026-02-16 10:01:01-0500,7000,2113
2026-02-16 11:01:02-0500,7000,2113
2026-02-16 12:01:02-0500,7000,2113
2026-02-16 13:01:01-0500,7000,2113
2026-02-16 14:01:02-0500,7000,2113
2026-02-16 15:01:02-0500,7000,2113
2026-02-16 16:01:01-0500,7000,2113
2026-02-16 17:01:02-0500,7000,2113
2026-02-16 18:01:01-0500,7000,2113
2026-02-16 19:01:02-0500,7000,2113
2026-02-16 20:01:02-0500,7000,2113
2026-02-16 21:01:01-0500,7000,2113
2026-02-16 22:01:02-0500,7000,2113
2026-02-16 23:01:02-0500,7000,2118
2026-02-17 00:01:01-0500,7000,2118
2026-02-17 01:01:02-0500,7000,2118
2026-02-17 02:01:01-0500,7000,2118
2026-02-17 03:01:02-0500,7000,2118
2026-02-17 04:01:01-0500,7000,2201
2026-02-17 05:01:02-0500,7000,2325
2026-02-17 06:01:02-0500,7000,2325
2026-02-17 07:01:02-0500,7000,2325
2026-02-17 08:01:01-0500,7000,2325
2026-02-17 09:01:02-0500,7000,2325
2026-02-17 10:01:02-0500,7000,2325
2026-02-17 11:01:01-0500,7000,2325
2026-02-17 12:01:01-0500,7000,2325
2026-02-17 13:01:02-0500,7000,2325
2026-02-17 14:01:01-0500,7000,2330
2026-02-17 15:01:01-0500,7000,2330
2026-02-17 16:01:02-0500,7000,2330
2026-02-17 17:01:02-0500,7000,2330
2026-02-17 18:01:01-0500,7000,2330
2026-02-17 19:01:01-0500,7000,2330
2026-02-17 20:01:02-0500,7000,2330
2026-02-17 21:01:02-0500,7000,2330
2026-02-17 22:01:02-0500,7000,2330
2026-02-17 23:01:01-0500,7000,2330
2026-02-18 00:01:02-0500,7000,2330
2026-02-18 01:01:01-0500,7000,2330
2026-02-18 02:01:02-0500,7000,2330
2026-02-18 03:01:02-0500,7000,2330
2026-02-18 04:01:01-0500,7000,2334
2026-02-18 05:01:02-0500,7000,2460
2026-02-18 06:01:02-0500,7000,2460
2026-02-18 07:01:02-0500,7000,2460
2026-02-18 08:01:02-0500,7000,2460
2026-02-18 09:01:01-0500,7000,2460
2026-02-18 10:01:01-0500,7000,2465
2026-02-18 11:01:02-0500,7000,2465
2026-02-18 12:01:02-0500,7000,2465
2026-02-18 13:01:02-0500,7000,2465
2026-02-18 14:01:02-0500,7000,2470
2026-02-18 15:01:01-0500,7000,2540
2026-02-18 16:01:01-0500,7000,2545
2026-02-18 17:01:01-0500,7000,2545
2026-02-18 18:01:02-0500,7000,2545
2026-02-18 19:01:02-0500,7000,2545
2026-02-18 20:01:01-0500,7000,2545
2026-02-18 21:01:02-0500,7000,2545
2026-02-18 22:01:01-0500,7000,2550
2026-02-18 23:01:02-0500,7000,3060
2026-02-19 00:01:02-0500,7000,3060
2026-02-19 01:01:01-0500,7000,3060
2026-02-19 02:01:02-0500,7000,3060
2026-02-19 03:01:02-0500,7000,3060
2026-02-19 04:01:01-0500,7000,3179
2026-02-19 05:01:02-0500,7000,3202
2026-02-19 06:01:02-0500,7000,3202
2026-02-19 07:01:07-0500,7000,3202
2026-02-19 08:01:02-0500,7000,3202
2026-02-19 09:01:02-0500,7000,3204
2026-02-19 10:01:02-0500,7000,3209
